10831	Modest Sheath Hall Backless Sleeveless Chapel Train Bridal Gown	Modest Sheath Hall Backless Sleeveless Chapel Train Bridal Gown - US$150.99	Modest Sheath Hall Backless Sleeveless Chapel Train Bridal Gown at a discount price - US$150.99 on 9dresses.com. It's Sheath, Chiffon, Chapel Train, Beading, can be a Bridal Gown.	D48372	60.0	<b>Silhouette: </b>Column, Sheath <br><b>Neckline: </b>Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Backless <br><b>Fabric: </b>Chiffon, Satin <br><b>Hemline/Train: </b>Chapel Train <br><b>Embellishment: </b>Beading <br><b>Waistline: </b>Empire <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Full Figure, Petite, Apple, Inverted Triangle, Rectangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Elegant, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.50Kg	Sheath Strapless Sleeveless Backless Chiffon Chapel Train Beading with Empire waistline	377.48	150.99
10832	Modest Satin Chapel Train Hall Backless Fit-n-Flare Bridal Gown	Modest Satin Chapel Train Hall Backless Fit-n-Flare Bridal Gown - US$152.99	Modest Satin Chapel Train Hall Backless Fit-n-Flare Bridal Gown is US$152.99 for sale on 9dresses.com. It's Fit-n-Flare, Chiffon, Chapel Train, Ruched, can be a Bridal Gown.	D66769	40.0	<b>Silhouette: </b>Trumpet, Fit-n-Flare <br><b>Neckline: </b>Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Backless, Buttons, Zip up, Zipper <br><b>Fabric: </b>Satin, Chiffon <br><b>Hemline/Train: </b>Chapel Train <br><b>Embellishment: </b>Ruched, Draped <br><b>Waistline: </b>Empire <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Full Figure, Petite, Apple, Inverted Triangle, Rectangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Elegant, Sexy, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.00Kg<br><b>Shown Color: </b>White	Trumpet Strapless Sleeveless Zipper Chiffon Chapel Train Ruched with Empire waistline	254.98	152.99
10834	Elegant A-line Strapless Hall Sleeveless Beaded Plus Size Bridal Gown	Elegant A-line Strapless Hall Sleeveless Beaded Plus Size Bridal Gown - US$154.99	Elegant A-line Strapless Hall Sleeveless Beaded Plus Size Bridal Gown is US$154.99 for sale on 9dresses.com. It's A-line, Chiffon, Court Train, Beaded, can be a Bridal Gown.	D36975	55.0	<b>Silhouette: </b>A-line <br><b>Neckline: </b>Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Lace up <br><b>Fabric: </b>Chiffon <br><b>Hemline/Train: </b>Court Train <br><b>Embellishment: </b>Beaded, Ruched, Draped <br><b>Waistline: </b>Natural <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Plus Size, Full Figure, Petite, Pear, Hourglass, Rectangle, Triangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Elegant, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.00Kg<br><b>Shown Color: </b>White	A-line Strapless Sleeveless Lace up Chiffon Court Train Draped with Natural waistline	344.42	154.99
10835	Modest A-line Beaded Hall Chapel Train Satin Bridal Gown	Modest A-line Beaded Hall Chapel Train Satin Bridal Gown - US$157.49	Modest A-line Beaded Hall Chapel Train Satin Bridal Gown at a discount price - US$157.49 on 9dresses.com. It's A-line, Chiffon, Chapel Train, Ruched, can be a Bridal Gown.	D93255	45.0	<b>Silhouette: </b>A-line <br><b>Neckline: </b>Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Lace up <br><b>Fabric: </b>Chiffon, Satin <br><b>Hemline/Train: </b>Chapel Train <br><b>Embellishment: </b>Beaded, Embroidery, Ruched, Draped <br><b>Waistline: </b>Natural <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Hourglass, Pear, Petite, Rectangle, Triangle, Full Figure <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Classic, Elegant, Luxury, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.50Kg<br><b>Shown Color: </b>White	A-line Strapless Sleeveless Lace up Satin Chapel Train Draped with Natural waistline	286.35	157.49
10838	Modest Ruched Buttons Hall Strapless A-line Bridal Gown	Modest Ruched Buttons Hall Strapless A-line Bridal Gown - US$147.69	Modest Ruched Buttons Hall Strapless A-line Bridal Gown is US$147.69 for sale on 9dresses.com. It's A-line, Taffeta, Chapel Train, Ruched, can be a Bridal Gown.	D17708	55.0	<b>Silhouette: </b>A-line, Princess <br><b>Neckline: </b>Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Backless, Buttons, Zip up, Zipper <br><b>Fabric: </b>Taffeta <br><b>Hemline/Train: </b>Chapel Train <br><b>Embellishment: </b>Ruched, Draped <br><b>Waistline: </b>Natural <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Full Figure, Petite, Pear, Hourglass, Rectangle, Triangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Elegant, Sexy, Simple, Plain, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.50Kg<br><b>Shown Color: </b>White	Princess Strapless Sleeveless Buttons Taffeta Chapel Train Ruched with Natural waistline	328.2	147.69
10840	Modest Hall Chapel Train Satin Strapless Lace up Bridal Gown	Modest Hall Chapel Train Satin Strapless Lace up Bridal Gown - US$180.49	Modest Hall Chapel Train Satin Strapless Lace up Bridal Gown at a discount price - US$180.49 on 9dresses.com. It's A-line, Satin, Chapel Train, Pleated, can be a Bridal Gown.	D49579	65.0	<b>Silhouette: </b>A-line, Princess <br><b>Neckline: </b>Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Backless, Lace up <br><b>Fabric: </b>Satin <br><b>Hemline/Train: </b>Chapel Train <br><b>Embellishment: </b>Appliques, Pleated <br><b>Waistline: </b>Natural <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Full Figure, Petite, Pear, Hourglass, Rectangle, Triangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Elegant, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.50Kg<br><b>Shown Color: </b>Ivory	A-line Strapless Sleeveless Backless Satin Chapel Train Appliques with Natural waistline	515.69	180.49
10841	Modest Draped Sweetheart Floor Length Sleeveless Full Skirt Quinceanera Dress	Modest Draped Sweetheart Floor Length Sleeveless Full Skirt Quinceanera Dress - US$154.69	Modest Draped Sweetheart Floor Length Sleeveless Full Skirt Quinceanera Dress is US$154.69 for sale on 9dresses.com. It's Ball Gown, Lace, Floor Length, Draped, can be a Quinceanera Dress, Sweet 16 Dress.	D80260	70.0	<b>Silhouette: </b>Ball Gown, Full Skirt <br><b>Neckline: </b>Sweetheart, Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Backless, Lace up <br><b>Fabric: </b>Taffeta, Lace <br><b>Hemline/Train: </b>Floor Length <br><b>Embellishment: </b>Appliques, Beaded, Flower, Ruched, Draped <br><b>Waistline: </b>Dropped <br><b>Occasion: </b>Sweet 16, Quinceanera <br><b>Body Shape: </b>Apple, Inverted Triangle, Pear, Hourglass, Triangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Disney Princess, Cinderella, Fairytale, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.50Kg<br><b>Shown Color: </b>Burgundy	Ball Gown Strapless Sleeveless Lace up Taffeta Floor Length Flower with Dropped waistline	515.63	154.69
10842	Modern Church Lace Lace up Mermaid Sleeveless Bridal Gown	Modern Church Lace Lace up Mermaid Sleeveless Bridal Gown - US$150.69	Modern Church Lace Lace up Mermaid Sleeveless Bridal Gown at a discount price - US$150.69 on 9dresses.com. It's Mermaid, Lace, Chapel Train, Lace, can be a Bridal Gown.	D20247	50.0	<b>Silhouette: </b>Mermaid <br><b>Neckline: </b>Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Lace up <br><b>Fabric: </b>Lace, Elastic Woven Satin <br><b>Hemline/Train: </b>Chapel Train <br><b>Embellishment: </b>Lace, Flower <br><b>Waistline: </b>Natural <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Hourglass, Rectangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Modern, Romantic, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.00Kg<br><b>Shown Color: </b>Ivory	Mermaid Strapless Sleeveless Lace up Elastic Woven Satin Chapel Train Lace with Natural waistline	301.38	150.69
10845	Modest A-line Chapel Train Church Sleeveless Zip up Bridal Gown	Modest A-line Chapel Train Church Sleeveless Zip up Bridal Gown - US$167.49	Modest A-line Chapel Train Church Sleeveless Zip up Bridal Gown at a discount price - US$167.49 on 9dresses.com. It's A-line, Lace, Chapel Train, Draped, can be a Bridal Gown.	D44116	55.0	<b>Silhouette: </b>A-line, Princess <br><b>Neckline: </b>Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Zip up, Zipper <br><b>Fabric: </b>Satin, Lace <br><b>Hemline/Train: </b>Chapel Train <br><b>Embellishment: </b>Appliques, Ruched, Draped <br><b>Waistline: </b>Dropped <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Full Figure, Petite, Pear, Hourglass, Triangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Elegant, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.50Kg<br><b>Shown Color: </b>White	Princess Strapless Sleeveless Zip up Satin Chapel Train Ruched with Dropped waistline	372.2	167.49
10846	Modest Draped Taffeta Fit-n-Flare Lace up Hall Bridal Gown	Modest Draped Taffeta Fit-n-Flare Lace up Hall Bridal Gown - US$160.99	Modest Draped Taffeta Fit-n-Flare Lace up Hall Bridal Gown at a discount price - US$160.99 on 9dresses.com. It's Fit-n-Flare, Chiffon, Brush Train, Tiered, can be a Bridal Gown.	D43833	55.0	<b>Silhouette: </b>Trumpet, Fit-n-Flare <br><b>Neckline: </b>Halter <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Backless, Lace up <br><b>Fabric: </b>Chiffon, Taffeta <br><b>Hemline/Train: </b>Sweep Train, Brush Train <br><b>Embellishment: </b>Ruched, Tiered, Draped <br><b>Waistline: </b>Natural <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Hourglass, Rectangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Elegant, Romantic, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.00Kg<br><b>Shown Color: </b>White	Fit-n-Flare Halter Sleeveless Lace up Taffeta Sweep Train Ruched with Natural waistline	357.76	160.99
10848	Mature Hall Sleeveless Strapless Chapel Train Princess Bridal Gown	Mature Hall Sleeveless Strapless Chapel Train Princess Bridal Gown - US$201.49	Mature Hall Sleeveless Strapless Chapel Train Princess Bridal Gown at a discount price - US$201.49 on 9dresses.com. It's Princess, Satin, Chapel Train, Appliques, can be a Bridal Gown.	D74814	65.0	<b>Silhouette: </b>A-line, Princess <br><b>Neckline: </b>Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Zip up, Zipper <br><b>Fabric: </b>Satin, Lace <br><b>Hemline/Train: </b>Chapel Train <br><b>Embellishment: </b>Appliques, Beaded, Embroidery <br><b>Waistline: </b>Natural <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Full Figure, Petite, Pear, Hourglass, Rectangle, Triangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Disney Princess, Elegant, Mature, Cinderella, Fairytale, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.50Kg<br><b>Shown Color: </b>White	Princess Strapless Sleeveless Zip up Satin Chapel Train Embroidery with Natural waistline	575.69	201.49
10853	Informal Lace up Church Brush Train Sleeveless Appliques Bridal Gown	Informal Lace up Church Brush Train Sleeveless Appliques Bridal Gown - US$162.89	Informal Lace up Church Brush Train Sleeveless Appliques Bridal Gown is US$162.89 for sale on 9dresses.com. It's Sheath, Chiffon, Brush Train, Draped, can be a Bridal Gown.	D11292	55.0	<b>Silhouette: </b>Column, Sheath <br><b>Neckline: </b>Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Backless, Lace up <br><b>Fabric: </b>Chiffon, Elastic Woven Satin <br><b>Hemline/Train: </b>Sweep Train, Brush Train <br><b>Embellishment: </b>Appliques, Ruched, Draped <br><b>Waistline: </b>Natural <br><b>Wedding Venues: </b>Beach, Church, Destination, Hall <br><b>Body Shape: </b>Hourglass, Rectangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Casual, Hawaiian, Informal, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.00Kg<br><b>Shown Color: </b>White	Sheath Strapless Sleeveless Lace up Elastic Woven Satin Brush Train Appliques with Natural waistline	361.98	162.89
10857	Modest Strapless Hall Sleeveless A-line Backless Bridal Gown	Modest Strapless Hall Sleeveless A-line Backless Bridal Gown - US$174.69	Modest Strapless Hall Sleeveless A-line Backless Bridal Gown at a discount price - US$174.69 on 9dresses.com. It's A-line, Satin, Chapel Train, Ruched, can be a Bridal Gown.	D12850	50.0	<b>Silhouette: </b>A-line <br><b>Neckline: </b>Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Backless, Zip up, Zipper <br><b>Fabric: </b>Chiffon, Satin <br><b>Hemline/Train: </b>Chapel Train <br><b>Embellishment: </b>Beading, Ruched, Draped <br><b>Waistline: </b>Natural <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Full Figure, Petite, Pear, Hourglass, Rectangle, Triangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Elegant, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.00Kg<br><b>Shown Color: </b>White	A-line Strapless Sleeveless Zip up Satin Chapel Train Beading with Natural waistline	349.38	174.69
10858	Fairytale Hall Lace Court Train Sleeveless Full Skirt Bridal Gown	Fairytale Hall Lace Court Train Sleeveless Full Skirt Bridal Gown - US$163.99	Fairytale Hall Lace Court Train Sleeveless Full Skirt Bridal Gown is US$163.99 for sale on 9dresses.com. It's Ball Gown, Lace, Court Train, Flower, can be a Bridal Gown.	D23886	55.0	<b>Silhouette: </b>Ball Gown, Full Skirt <br><b>Neckline: </b>Sweetheart, Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Backless <br><b>Fabric: </b>Satin, Lace <br><b>Hemline/Train: </b>Court Train <br><b>Embellishment: </b>Flower <br><b>Waistline: </b>Natural <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Apple, Inverted Triangle, Pear, Hourglass, Rectangle, Triangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Disney Princess, Cinderella, Fairytale, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.50Kg	Ball Gown Sweetheart Sleeveless Backless Satin Court Train Flower with Natural waistline	364.42	163.99
10861	Elegant Sleeveless Chapel Train Halter Church A-line Plus Size Bridal Gown	Elegant Sleeveless Chapel Train Halter Church A-line Plus Size Bridal Gown - US$167.49	Elegant Sleeveless Chapel Train Halter Church A-line Plus Size Bridal Gown at a discount price - US$167.49 on 9dresses.com. It's A-line, Chiffon, Chapel Train, Appliques, can be a Bridal Gown.	D11380	40.0	<b>Silhouette: </b>A-line <br><b>Neckline: </b>Halter <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Zip up, Zipper <br><b>Fabric: </b>Chiffon, Satin <br><b>Hemline/Train: </b>Chapel Train <br><b>Embellishment: </b>Appliques, Beading <br><b>Waistline: </b>Natural <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Plus Size, Full Figure, Petite, Pear, Hourglass, Rectangle, Triangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Elegant, Luxury, Traditional, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.50Kg<br><b>Shown Color: </b>Ivory	A-line Halter Sleeveless Zip up Chiffon Chapel Train Beading with Natural waistline	279.15	167.49
10864	Elegant Sleeveless Chapel Train Zipper Strapless Beaded Bridal Gown	Elegant Sleeveless Chapel Train Zipper Strapless Beaded Bridal Gown - US$203.99	Elegant Sleeveless Chapel Train Zipper Strapless Beaded Bridal Gown is US$203.99 for sale on 9dresses.com. It's A-line, Satin, Chapel Train, Beaded, can be a Bridal Gown.	D41708	70.0	<b>Silhouette: </b>A-line <br><b>Neckline: </b>Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Buttons, Zip up, Zipper <br><b>Fabric: </b>Satin, Lace, Sequined <br><b>Hemline/Train: </b>Chapel Train <br><b>Embellishment: </b>Appliques, Beaded <br><b>Waistline: </b>Natural <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Full Figure, Petite, Pear, Hourglass, Rectangle, Triangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Elegant, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.50Kg<br><b>Shown Color: </b>White	A-line Strapless Sleeveless Zipper Satin Chapel Train Appliques with Natural waistline	679.97	203.99
10865	Modest Court Train Church Strapless Sleeveless Zipper Bridal Gown	Modest Court Train Church Strapless Sleeveless Zipper Bridal Gown - US$180.49	Modest Court Train Church Strapless Sleeveless Zipper Bridal Gown at a discount price - US$180.49 on 9dresses.com. It's A-line, Chiffon, Court Train, Appliques, can be a Bridal Gown.	D47967	50.0	<b>Silhouette: </b>A-line, Princess <br><b>Neckline: </b>Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Backless, Buttons, Zip up, Zipper <br><b>Fabric: </b>Sequined, Chiffon, Satin <br><b>Hemline/Train: </b>Court Train <br><b>Embellishment: </b>Appliques <br><b>Waistline: </b>Empire <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Full Figure, Petite, Pear, Apple, Inverted Triangle, Rectangle, Triangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Traditional, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.50Kg<br><b>Shown Color: </b>White	A-line Strapless Sleeveless Buttons Satin Court Train Appliques with Empire waistline	360.98	180.49
10867	Modest Chapel Train Lace Sleeveless Embroidery Zipper Bridal Gown	Modest Chapel Train Lace Sleeveless Embroidery Zipper Bridal Gown - US$165.99	Modest Chapel Train Lace Sleeveless Embroidery Zipper Bridal Gown is US$165.99 for sale on 9dresses.com. It's Princess, Lace, Chapel Train, Embroidery, can be a Bridal Gown.	D45023	45.0	<b>Silhouette: </b>A-line, Princess <br><b>Neckline: </b>Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Backless, Zip up, Zipper <br><b>Fabric: </b>Satin, Lace <br><b>Hemline/Train: </b>Chapel Train <br><b>Embellishment: </b>Embroidery <br><b>Waistline: </b>Natural <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Full Figure, Petite, Pear, Hourglass, Rectangle, Triangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Elegant, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.50Kg<br><b>Shown Color: </b>White	A-line Strapless Sleeveless Zip up Satin Chapel Train Embroidery with Natural waistline	301.8	165.99
10868	Disney Princess Princess Church Strapless Sleeveless Appliques Bridal Gown	Disney Princess Princess Church Strapless Sleeveless Appliques Bridal Gown - US$166.49	Disney Princess Princess Church Strapless Sleeveless Appliques Bridal Gown is US$166.49 for sale on 9dresses.com. It's Princess, Lace, Chapel Train, Appliques, can be a Bridal Gown.	D60543	55.0	<b>Silhouette: </b>Princess <br><b>Neckline: </b>Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Buttons, Zip up, Zipper <br><b>Fabric: </b>Taffeta, Lace <br><b>Hemline/Train: </b>Chapel Train <br><b>Embellishment: </b>Appliques, Ruched, Draped <br><b>Waistline: </b>Dropped <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Full Figure, Pear, Hourglass, Triangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Disney Princess, Traditional, Cinderella, Fairytale, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.50Kg	Princess Strapless Sleeveless Zip up Taffeta Chapel Train Ruched with Dropped waistline	369.98	166.49
10869	Glamorous Off-the-Shoulder Chapel Train Taffeta A-line Church Bridal Gown	Glamorous Off-the-Shoulder Chapel Train Taffeta A-line Church Bridal Gown - US$178.69	Glamorous Off-the-Shoulder Chapel Train Taffeta A-line Church Bridal Gown at a discount price - US$178.69 on 9dresses.com. It's A-line, Lace, Chapel Train, Lace, can be a Bridal Gown.	D91025	65.0	<b>Silhouette: </b>A-line <br><b>Neckline: </b>Off-the-Shoulder <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Zip up, Zipper <br><b>Fabric: </b>Satin, Taffeta, Lace <br><b>Hemline/Train: </b>Chapel Train <br><b>Embellishment: </b>Lace, Ruffles, Ruched, Draped <br><b>Waistline: </b>Natural <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Full Figure, Petite, Pear, Hourglass, Rectangle, Triangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Glamorous, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.00Kg	A-line Off-the-Shoulder Sleeveless Zipper Taffeta Chapel Train Ruffles with Natural waistline	510.54	178.69
10873	Classic Satin Draped Trumpet Church Backless Bridal Gown	Classic Satin Draped Trumpet Church Backless Bridal Gown - US$171.49	Classic Satin Draped Trumpet Church Backless Bridal Gown is US$171.49 for sale on 9dresses.com. It's Trumpet, Satin, Sweep Train, Ruched, can be a Bridal Gown.	D57622	55.0	<b>Silhouette: </b>Trumpet, Fit-n-Flare <br><b>Neckline: </b>Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Backless, Lace up <br><b>Fabric: </b>Satin, Sequined <br><b>Hemline/Train: </b>Sweep Train, Brush Train <br><b>Embellishment: </b>Beading, Ruched, Draped <br><b>Waistline: </b>Natural <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Hourglass, Rectangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Classic, Elegant, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.50Kg<br><b>Shown Color: </b>White	Fit-n-Flare Strapless Sleeveless Lace up Satin Brush Train Draped with Natural waistline	381.09	171.49
10874	Gorgeous Draped Taffeta Chapel Train Sleeveless Church Bridal Gown	Gorgeous Draped Taffeta Chapel Train Sleeveless Church Bridal Gown - US$153.89	Gorgeous Draped Taffeta Chapel Train Sleeveless Church Bridal Gown is US$153.89 for sale on 9dresses.com. It's Princess, Taffeta, Chapel Train, Draped, can be a Bridal Gown.	D32194	55.0	<b>Silhouette: </b>A-line, Princess <br><b>Neckline: </b>Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Backless <br><b>Fabric: </b>Taffeta <br><b>Hemline/Train: </b>Chapel Train <br><b>Embellishment: </b>Ruched, Draped <br><b>Waistline: </b>Natural <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Full Figure, Petite, Pear, Hourglass, Rectangle, Triangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Gorgeous, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.50Kg<br><b>Shown Color: </b>White	A-line Strapless Sleeveless Backless Taffeta Chapel Train Draped with Natural waistline	341.98	153.89
10875	Elegant Satin Strapless Church Princess Lace up Bridal Gown	Elegant Satin Strapless Church Princess Lace up Bridal Gown - US$166.49	Elegant Satin Strapless Church Princess Lace up Bridal Gown at a discount price - US$166.49 on 9dresses.com. It's Princess, Tulle, Chapel Train, Beading, can be a Bridal Gown.	D30363	60.0	<b>Silhouette: </b>A-line, Princess <br><b>Neckline: </b>Strapless, Sweetheart <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Backless, Lace up <br><b>Fabric: </b>Sequined, Tulle, Satin <br><b>Hemline/Train: </b>Chapel Train <br><b>Embellishment: </b>Beading <br><b>Waistline: </b>Dropped <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Full Figure, Petite, Pear, Hourglass, Triangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Elegant, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.50Kg<br><b>Shown Color: </b>White	Princess Sweetheart Sleeveless Backless Sequined Chapel Train Beading with Dropped waistline	416.23	166.49
10876	Classic Beaded Strapless Lace up Silk Like Satin A-line Plus Size Bridal Gown	Classic Beaded Strapless Lace up Silk Like Satin A-line Plus Size Bridal Gown - US$166.49	Classic Beaded Strapless Lace up Silk Like Satin A-line Plus Size Bridal Gown at a discount price - US$166.49 on 9dresses.com. It's A-line, Silk Like Satin, Court Train, Draped, can be a Bridal Gown.	D05107	45.0	<b>Silhouette: </b>A-line, Princess <br><b>Neckline: </b>Sweetheart, Strapless <br><b>Sleeve Length: </b>Sleeveless <br><b>Back Details: </b>Lace up <br><b>Fabric: </b>Silk Like Satin <br><b>Hemline/Train: </b>Court Train <br><b>Embellishment: </b>Beaded, Ruched, Draped <br><b>Waistline: </b>Natural <br><b>Wedding Venues: </b>Church, Hall <br><b>Body Shape: </b>Plus Size, Full Figure, Petite, Pear, Hourglass, Rectangle, Triangle <br><b>Season: </b>Spring, Summer, Fall, Winter <br><b>Style: </b>Classic, Elegant, Romantic, Modest <br><b>Fully Lined: </b>Yes<br><b>Built-in Bra: </b>Yes<br><b>Shipping Weight: </b>1.50Kg<br><b>Shown Color: </b>Ivory	Princess Strapless Sleeveless Lace up Silk Like Satin Court Train Beaded with Natural waistline	302.71	166.49
